日期时间,代码,中文名称,英文名称,交易类型,最新价,涨跌额,涨跌幅,昨收,今开,最高,最低,成交量,成交额,买一,卖一
20250812135515.0,1,长和,CKH HOLDINGS,,51.05,-0.3,-0.58423,51.35,51.0,51.55,50.85,3137266,160653741,51.05,51.1
20250812135511.0,2,中电控股,CLP HOLDINGS,,66.95,-0.3,-0.4461,67.25,67.1,67.3,66.85,2442733,163681648,66.9,66.95
20250812135521.0,3,香港中华煤气,HK & CHINA GAS,,7.15,0.0,0.0,7.15,7.14,7.18,7.12,8023399,57449878,7.15,7.16
20250812134500.0,4,九龙仓集团,WHARF HOLDINGS,,21.7,-0.1,-0.45872,21.8,21.6,21.86,21.6,249759,5441056,21.68,21.7
20250812135515.0,5,汇丰控股,HSBC HOLDINGS,,99.85,-0.1,-0.10005,99.95,99.85,100.1,99.6,4950093,494248136,99.8,99.85
20250812135511.0,6,电能实业,POWER ASSETS,,52.65,-0.55,-1.03384,53.2,53.0,53.3,52.65,757474,39997838,52.65,52.75
20250812085500.0,7,智富资源投资,WISDOM WEALTH,,0.032,0.0,0.0,0.032,0.0,0.0,0.0,0,0,0.0,0.0
20250812135524.0,8,电讯盈科,PCCW,,5.49,-0.04,-0.72333,5.53,5.51,5.53,5.49,4777148,26338359,5.49,5.51
20250812085500.0,9,金奥国际,KEYNE LTD,,0.013,0.0,0.0,0.013,0.0,0.0,0.0,0,0,0.0,0.0
20250812135501.0,10,恒隆集团,HANG LUNG GROUP,,14.3,-0.04,-0.27894,14.34,14.34,14.45,14.27,428761,6163183,14.29,14.31
20250812135451.0,11,恒生银行,HANG SENG BANK,,115.2,0.5,0.43592,114.7,114.7,115.5,114.1,1058363,121652824,115.1,115.2
20250812135503.0,12,恒基地产,HENDERSON LAND,,28.2,-0.28,-0.98315,28.48,28.6,28.6,28.1,2109622,59527322,28.18,28.22
20250812135456.0,13,和黄医药,HUTCHMED,,24.02,-0.14,-0.57947,24.16,24.24,24.3,23.68,9595000,229786650,24.0,24.02
20250812135521.0,14,希慎兴业,HYSAN DEV,,15.65,-0.12,-0.76094,15.77,15.62,15.75,15.62,734073,11518108,15.65,15.66
20250812135452.0,16,新鸿基地产,SHK PPT,,93.9,-0.4,-0.42418,94.3,94.0,94.7,93.85,917902,86430809,93.85,93.9
20250812135522.0,17,新世界发展,NEW WORLD DEV,,6.63,-0.3,-4.329,6.93,6.97,6.97,6.62,16183654,108631336,6.63,6.64
20250812133957.0,18,东方企控集团,ORIENTAL E H,,0.355,-0.015,-4.05405,0.37,0.355,0.365,0.355,42000,14930,0.355,0.365
20250812135138.0,19,太古股份公司Ａ,SWIRE PACIFIC A,,67.55,0.05,0.07407,67.5,67.5,67.9,67.4,586439,39680079,67.55,67.6
20250812135520.0,20,商汤－Ｗ,SENSETIME-W,,1.64,0.01,0.6135,1.63,1.63,1.68,1.6,333445486,546989871,1.64,1.65
20250812131236.0,21,大中华控股,GREAT CHI HLDGS,,0.133,0.004,3.10078,0.129,0.133,0.133,0.133,10000,1330,0.127,0.132
20250812130602.0,22,茂盛控股,MEXAN,,0.16,-0.004,-2.43902,0.164,0.174,0.174,0.158,3240000,541120,0.159,0.164
20250812135214.0,23,东亚银行,BANK OF E ASIA,,12.83,0.02,0.15613,12.81,12.81,12.88,12.78,271328,3481410,12.81,12.83
20250812134616.0,25,CHEVALIER INT'L,CHEVALIER INT'L,,3.96,0.0,0.0,3.96,3.96,3.96,3.96,6000,23760,3.97,4.11
20250812134627.0,26,中华汽车,CHINA MOTOR BUS,,60.0,0.2,0.33445,59.8,59.95,60.1,59.95,9400,564070,59.65,60.1
20250812135522.0,27,银河娱乐,GALAXY ENT,,40.28,0.72,1.82002,39.56,39.32,40.52,39.1,11041637,440266567,40.26,40.3
20250812134548.0,28,天安,TIAN AN,,4.74,0.03,0.63694,4.71,4.7,4.74,4.7,102000,480990,4.72,4.75
20250812135511.0,29,达力集团,DYNAMIC HOLD,,12.99,0.04,0.30888,12.95,13.02,13.02,12.87,80000,1034340,12.9,13.0
20250812135339.0,30,云白国际,YNBY INTL,,0.265,-0.025,-8.62069,0.29,0.29,0.29,0.265,6838000,1873150,0.26,0.265
20250812135258.0,31,航天控股,CHINA AEROSPACE,,0.5,-0.01,-1.96078,0.51,0.51,0.52,0.5,2572800,1302824,0.5,0.51
20250812135517.0,32,港通控股,CROSS-HAR(HOLD),,8.22,0.01,0.1218,8.21,8.19,8.22,8.19,7355,60232,8.22,8.35
20250812112249.0,33,INTL GENIUS,INTL GENIUS,,0.62,-0.01,-1.5873,0.63,0.63,0.64,0.62,192000,120060,0.62,0.63
20250812131721.0,34,九龙建业,KOWLOON DEV,,3.36,-0.05,-1.46628,3.41,3.39,3.39,3.36,105000,354440,3.36,3.37
20250812135407.0,35,远东发展,FE CONSORT INTL,,0.87,0.07,8.75,0.8,0.8,0.87,0.8,1984137,1663029,0.85,0.87
20250812134659.0,36,远东控股国际,FE HLDGS INTL,,0.285,0.02,7.54717,0.265,0.28,0.29,0.28,138000,39180,0.275,0.315
20250812130724.0,37,远东酒店实业,FE HOTELS,,0.47,-0.005,-1.05263,0.475,0.465,0.47,0.46,390000,180590,0.465,0.47
20250812135259.0,38,第一拖拉机股份,FIRST TRACTOR,,7.17,0.0,0.0,7.17,7.22,7.22,7.13,478000,3427080,7.17,7.18
20250812135248.0,39,中国北大荒,CH BEIDAHUANG,,0.095,0.0,0.0,0.095,0.098,0.099,0.092,5992000,576544,0.094,0.097
20250812112614.0,40,金山科技工业,GOLD PEAK,,0.66,0.0,0.0,0.66,0.71,0.71,0.66,195000,133670,0.66,0.68
20250812135144.0,41,鹰君,GREAT EAGLE H,,14.61,-0.15,-1.01626,14.76,14.56,14.65,14.5,141000,2059829,14.61,14.64
20250812131848.0,42,东北电气,NE ELECTRIC,,0.31,0.0,0.0,0.31,0.305,0.32,0.3,138000,42150,0.3,0.31
20250812134753.0,45,大酒店,HK&S HOTELS,,5.81,-0.06,-1.02215,5.87,5.85,5.85,5.81,27094,158428,5.83,5.85
20250812130002.0,46,科联系统,COMPUTER & TECH,,1.6,0.0,0.0,1.6,0.0,0.0,0.0,0,0,1.57,1.64
20250812135335.0,48,中国汽车内饰,C AUTO INT DECO,,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0,0,0.182,0.192
20250812131031.0,50,香港小轮（集团）,HK FERRY (HOLD),,4.95,0.0,0.0,4.95,4.95,4.95,4.93,64000,315580,4.93,4.95
20250812135348.0,51,海港企业,HARBOUR CENTRE,,4.5,0.04,0.89686,4.46,4.5,4.5,4.5,4000,18000,4.42,4.5
20250812135353.0,52,大快活集团,FAIRWOOD HOLD,,5.5,-0.06,-1.07914,5.56,5.5,5.5,5.5,500,2750,5.51,5.58
20250812134941.0,53,国浩集团,GUOCO GROUP,,74.05,0.0,0.0,74.05,0.0,0.0,0.0,1000,74100,74.05,75.9
20250812135319.0,55,中星集团控股,NEWAY GROUP,,0.235,0.02,9.30233,0.215,0.235,0.235,0.235,10000,2350,0.203,0.228
20250812115611.0,57,震雄集团,CHEN HSONG HOLD,,1.64,-0.01,-0.60606,1.65,1.65,1.65,1.64,4000,6580,1.64,1.65
20250812113955.0,58,新威国际,SUNWAY INT'L,,0.142,0.0,0.0,0.142,0.0,0.0,0.0,0,0,0.139,0.142
20250812085500.0,59,天誉置业,SKYFAME REALTY,,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0
20250812091054.0,60,香港食品投资,HK FOOD INV,,0.46,0.0,0.0,0.46,0.0,0.0,0.0,0,0,0.435,0.46
20250812133106.0,61,绿领控股,GREEN LEADER,,0.113,0.0,0.0,0.113,0.113,0.113,0.113,240000,27120,0.11,0.113
20250812135253.0,62,载通,TRANSPORT INT'L,,9.05,-0.01,-0.11038,9.06,8.99,9.05,8.99,25600,230872,9.05,9.08
20250812103145.0,63,中亚烯谷集团,CHI ASIA VALLEY,,0.06,0.0,0.0,0.06,0.065,0.065,0.06,200000,12580,0.06,0.065
20250812135425.0,64,结好控股,GET NICE,,0.148,-0.001,-0.67114,0.149,0.148,0.15,0.148,1380000,204376,0.148,0.151
20250812115506.0,65,弘海高新资源,GRAND OCEAN AR,,0.55,-0.04,-6.77966,0.59,0.59,0.59,0.53,96000,52560,0.55,0.57
20250812135331.0,66,港铁公司,MTR CORPORATION,,28.14,0.16,0.57184,27.98,27.94,28.28,27.92,1845079,51947591,28.14,28.16
20250812135424.0,69,香格里拉（亚洲）,SHANGRI-LA ASIA,,4.56,0.0,0.0,4.56,4.59,4.59,4.55,164000,750140,4.56,4.58
20250812111801.0,70,金粤控股,RICH GOLDMAN,,0.065,-0.001,-1.51515,0.066,0.068,0.068,0.065,315000,21025,0.066,0.07
20250812132002.0,71,美丽华酒店,MIRAMAR HOTEL,,9.88,-0.07,-0.70352,9.95,9.9,9.93,9.87,30000,296670,9.86,9.93
20250812130025.0,72,超媒体控股,META MEDIA,,0.29,0.0,0.0,0.29,0.0,0.0,0.0,0,0,0.255,0.305
20250812130008.0,73,亚洲果业,ASIAN CITRUS,,2.2,0.0,0.0,2.2,0.0,0.0,0.0,0,0,1.91,2.25
20250812132244.0,75,渝太地产,Y.T. REALTY,,0.185,0.0,0.0,0.185,0.0,0.0,0.0,0,0,0.0,0.191
20250812135440.0,76,谊砾控股,ELATE HOLDINGS,,0.285,-0.005,-1.72414,0.29,0.29,0.3,0.285,1976020,578125,0.285,0.29
20250812130001.0,77,进智公共交通,AMS TRANSPORT,,0.43,-0.025,-5.49451,0.455,0.45,0.45,0.43,116000,50080,0.44,0.45
20250812131017.0,78,REGAL INT'L,REGAL INT'L,,0.54,-0.01,-1.81818,0.55,0.53,0.54,0.53,110000,58940,0.54,0.55
20250812090320.0,79,世纪建业,CENTURY LEGEND,,0.108,0.0,0.0,0.108,0.0,0.0,0.0,0,0,0.1,0.108
20250812135411.0,80,中国新经济投资,CNEWECON FUND,,0.4,0.025,6.66667,0.375,0.38,0.43,0.38,68490000,24181400,0.395,0.4
20250812135523.0,81,中国海外宏洋集团,CH OVS G OCEANS,,2.27,0.2,9.66184,2.07,2.08,2.37,2.07,54759840,121229577,2.26,2.27
20250812135313.0,82,疯狂体育,CRAZY SPORTS,,0.089,0.0,0.0,0.089,0.087,0.091,0.087,8475000,760133,0.089,0.09
20250812135419.0,83,信和置业,SINO LAND,,9.44,-0.15,-1.56413,9.59,9.55,9.64,9.44,1888038,18003814,9.44,9.45
20250812132158.0,84,宝光实业,STELUX HOLDINGS,,0.071,0.001,1.42857,0.07,0.071,0.071,0.071,20000,1420,0.07,0.077
20250812135233.0,85,中电华大科技,CE HUADA TECH,,1.8,0.07,4.04624,1.73,1.73,1.81,1.69,11344400,19795892,1.79,1.8
20250812135524.0,86,新鸿基公司,SUN HUNG KAI CO,,3.93,0.03,0.76923,3.9,3.89,3.95,3.87,493000,1924557,3.92,3.93
20250812135351.0,87,太古股份公司Ｂ,SWIRE PACIFIC B,,12.18,0.02,0.16447,12.16,12.3,12.3,12.15,300000,3657087,12.16,12.19
20250812133705.0,88,TAI CHEUNG HOLD,TAI CHEUNG HOLD,,3.38,0.02,0.59524,3.36,3.37,3.4,3.37,209000,709050,3.38,3.4
20250812130016.0,89,大生地产,TAI SANG LAND,,2.06,0.0,0.0,2.06,0.0,0.0,0.0,0,0,2.06,2.14
20250812132946.0,90,普星能量,PUXING ENERGY,,1.98,0.02,1.02041,1.96,1.96,1.98,1.95,132000,259200,1.95,1.98
20250812131958.0,92,冠军科技集团,CHAMPION TECH,,0.215,0.002,0.93897,0.213,0.213,0.215,0.213,251271,53854,0.21,0.215
20250812103506.0,93,零在科技金融,ZERO FINTECH,,0.57,0.0,0.0,0.57,0.0,0.0,0.0,0,0,0.5,0.58
20250812135445.0,94,绿心集团,GREENHEART GP,,0.06,0.005,9.09091,0.055,0.055,0.061,0.055,1840000,106880,0.057,0.061
20250812105812.0,95,绿景中国地产,LVGEM CHINA,,0.29,-0.01,-3.33333,0.3,0.29,0.305,0.29,856000,253320,0.29,0.3
20250812134417.0,96,YUSEI,YUSEI,,0.67,0.04,6.34921,0.63,0.64,0.67,0.64,88000,57100,0.65,0.67
20250812134040.0,97,恒基发展,HENDERSON INV,,0.143,0.006,4.37956,0.137,0.138,0.144,0.138,1055644,148409,0.142,0.143
20250812114924.0,98,兴发铝业,XINGFA ALUM,,8.59,0.0,0.0,8.59,8.59,8.59,8.59,1000,8590,8.5,8.58
20250812114805.0,99,王氏国际,WONG'S INT'L,,1.35,0.0,0.0,1.35,1.35,1.35,1.35,41814,56424,1.35,1.4
20250812135505.0,101,恒隆地产,HANG LUNG PPT,,8.14,0.01,0.123,8.13,8.15,8.25,8.13,5827359,47792996,8.14,8.15
20250812085500.0,102,凯升控股,SUMMIT ASCENT,,0.047,0.0,0.0,0.047,0.0,0.0,0.0,0,0,0.0,0.0
20250812130002.0,103,首佳科技,SHOUGANG CENT,,0.56,0.0,0.0,0.56,0.56,0.56,0.56,184000,103040,0.56,0.57
20250812105659.0,104,ASIA COMM HOLD,ASIA COMM HOLD,,0.255,0.0,0.0,0.255,0.26,0.26,0.255,130000,33450,0.255,0.265
20250812135504.0,105,凯联国际酒店,ASSO INT HOTELS,,5.2,0.0,0.0,5.2,0.0,0.0,0.0,2000,10400,5.16,5.2
20250812134717.0,106,朗诗绿色管理,LANDSEA MGMT,,0.024,0.001,4.34783,0.023,0.023,0.024,0.022,976000,22540,0.021,0.024
20250812135357.0,107,四川成渝高速公路,SICHUAN EXPRESS,,4.86,-0.04,-0.81633,4.9,4.85,4.94,4.85,1138000,5551020,4.85,4.88
20250812134903.0,108,国锐生活,GR LIFE STYLE,,1.17,0.0,0.0,1.17,1.15,1.21,1.15,552000,651700,1.16,1.18
20250812093010.0,110,中国长远,CHINA FORTUNE,,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0,0,0.18,0.185
20250812135430.0,111,信达国际控股,CINDA INTL HLDG,,0.55,0.0,0.0,0.55,0.55,0.55,0.55,138000,75900,0.55,0.57
20250812132954.0,113,迪生创建,DICKSON CONCEPT,,5.2,0.04,0.77519,5.16,5.23,5.29,5.16,514500,2673685,5.2,5.21
20250812090024.0,114,HERALD HOLD,HERALD HOLD,,0.58,0.0,0.0,0.58,0.0,0.0,0.0,0,0,0.57,0.59
20250812113037.0,115,钧濠集团,GRAND FIELD GP,,2.8,0.0,0.0,2.8,0.0,0.0,0.0,225,562,2.48,0.0
20250812133342.0,116,周生生,CHOW SANG SANG,,8.7,0.03,0.34602,8.67,8.72,8.74,8.68,105566,919387,8.7,8.71
20250812131722.0,117,天利控股集团,TIANLI HOLDINGS,,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0,0,0.56,0.6
20250812130017.0,118,大同机械,COSMOS MACH,,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0,0,0.232,0.28
20250812135456.0,119,保利置业集团,POLY PROPERTY,,1.62,0.03,1.88679,1.59,1.59,1.63,1.58,8210445,13233035,1.62,1.63
20250812135453.0,120,COSMOPOL INT'L,COSMOPOL INT'L,,0.127,0.011,9.48276,0.116,0.119,0.129,0.119,1313400,161933,0.126,0.127
20250812130003.0,122,鳄鱼恤,CROCODILE,,1.98,-0.03,-1.49254,2.01,2.0,2.0,1.98,45000,89670,1.98,2.04
20250812135512.0,123,越秀地产,YUEXIU PROPERTY,,4.83,-0.01,-0.20661,4.84,4.84,4.87,4.8,8768609,42424876,4.83,4.84
20250812135037.0,124,粤海置地,GD LAND,,0.275,0.005,1.85185,0.27,0.27,0.275,0.27,870245,237055,0.275,0.28
20250812131944.0,125,新兴光学,SUN HING VISION,,0.41,0.0,0.0,0.41,0.41,0.41,0.41,80000,32800,0.39,0.41
20250812130104.0,126,佳宁娜,CARRIANNA,,0.113,-0.003,-2.58621,0.116,0.129,0.129,0.113,16000,2032,0.115,0.129
20250812131200.0,127,华人置业,CHINESE EST H,,1.32,-0.02,-1.49254,1.34,1.32,1.32,1.32,57500,75900,1.33,1.34
20250812090000.0,128,安宁控股,ENM HOLDINGS,,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0,0,0.26,0.27
20250812131904.0,129,泛海集团,ASIA STANDARD,,0.325,0.01,3.1746,0.315,0.315,0.325,0.315,114000,37010,0.315,0.325
20250812130025.0,130,慕诗国际,MOISELLE INT'L,,0.139,0.002,1.45985,0.137,0.139,0.139,0.139,10000,1390,0.13,0.137
20250812130007.0,131,卓能（集团）,CHEUK NANG HOLD,,1.46,-0.04,-2.66667,1.5,1.5,1.46,1.42,109299,157050,1.43,1.47
20250812130005.0,132,兴业控股,HING YIP HLDGS,,0.255,-0.045,-15.0,0.3,0.245,0.255,0.245,11000,2795,0.248,0.255
20250812134403.0,133,招商局中国基金,CHINA MERCHANTS,,15.62,0.06,0.3856,15.56,15.72,15.76,15.56,32000,501140,15.56,15.62
20250812135441.0,135,昆仑能源,KUNLUN ENERGY,,7.68,-0.02,-0.25974,7.7,7.7,7.79,7.67,4066129,31456455,7.68,7.69
20250812135350.0,136,中国儒意,CHINA RUYI,,2.89,-0.03,-1.0274,2.92,2.9,2.91,2.87,14492800,41943260,2.88,2.89
20250812113044.0,137,金辉集团,JINHUI HOLDINGS,,0.66,-0.04,-5.71429,0.7,0.67,0.67,0.66,35000,23300,0.68,0.71
20250812132643.0,138,中建富通,CCT FORTIS,,0.08,-0.005,-5.88235,0.085,0.08,0.081,0.08,38500,3081,0.08,0.084
20250812135233.0,139,小鱼盈通,SMART FISH,,0.023,0.002,9.52381,0.021,0.021,0.024,0.02,398049226,8879860,0.022,0.023
20250812135506.0,142,第一太平,FIRST PACIFIC,,6.44,0.01,0.15552,6.43,6.45,6.48,6.39,1618000,10411364,6.44,6.45
20250812135503.0,144,招商局港口,CHINA MER PORT,,16.15,0.06,0.3729,16.09,16.1,16.27,16.01,1503230,24284876,16.12,16.15
20250812131638.0,145,信能低碳,CCIAM FUTURE EN,,0.207,0.0,0.0,0.207,0.0,0.0,0.0,0,0,0.203,0.208
20250812132843.0,146,TAI PING CARPET,TAI PING CARPET,,1.44,-0.01,-0.68966,1.45,1.44,1.44,1.44,10000,14400,1.44,1.5
20250812135503.0,147,国际商业结算,IB SETTLEMENT,,0.27,-0.035,-11.47541,0.305,0.305,0.31,0.265,33190000,9627800,0.265,0.27
20250812135452.0,148,建滔集团,KINGBOARD HLDG,,28.82,-0.04,-0.1386,28.86,28.94,29.6,28.76,1459000,42522812,28.8,28.82
20250812134834.0,149,中国农产品交易,CH AGRI-PROD EX,,0.064,0.004,6.66667,0.06,0.067,0.067,0.061,2538017,162811,0.062,0.064
20250812133930.0,150,HYPEBEAST,HYPEBEAST,,0.156,0.001,0.64516,0.155,0.157,0.16,0.155,971700,154923,0.156,0.16
20250812135520.0,151,中国旺旺,WANT WANT CHINA,,5.77,0.05,0.87413,5.72,5.72,5.8,5.71,2894147,16666038,5.76,5.77
20250812135525.0,152,深圳国际,SHENZHEN INT'L,,7.97,-0.08,-0.99379,8.05,8.05,8.05,7.97,1559850,12474580,7.97,7.99
20250812132110.0,154,北京控股环境集团,BE ENVIRONMENT,,0.63,0.0,0.0,0.63,0.63,0.63,0.63,63000,39690,0.61,0.63
20250812132938.0,156,力宝华润,LIPPO CHINA RES,,0.71,0.0,0.0,0.71,0.7,0.71,0.7,104000,73340,0.7,0.72
20250812130025.0,157,自然美,NATURAL BEAUTY,,0.55,0.0,0.0,0.55,0.55,0.55,0.55,100000,55000,0.54,0.6
20250812130241.0,158,万邦投资,MELBOURNE ENT,,61.6,0.0,0.0,61.6,0.0,0.0,0.0,0,0,61.0,64.0
20250812135309.0,159,布莱克万矿业,BROCKMAN MINING,,0.153,0.005,3.37838,0.148,0.149,0.153,0.149,408000,61204,0.154,0.156
20250812093014.0,160,汉国置业,HON KWOK LAND,,1.06,0.0,0.0,1.06,0.0,0.0,0.0,0,0,1.05,1.07
20250812093009.0,162,世纪金花,CENTURY GINWA,,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0,0,0.053,0.063
20250812133157.0,163,英皇国际,EMPEROR INT'L,,0.19,0.0,0.0,0.19,0.19,0.196,0.189,590000,112120,0.188,0.19
20250812130043.0,164,中国宝力科技,CHINA BAOLI TEC,,0.44,0.015,3.52941,0.425,0.425,0.44,0.425,135000,58050,0.415,0.435
20250812135527.0,165,中国光大控股,CHINA EB LTD,,9.09,0.01,0.11013,9.08,9.14,9.27,8.91,11836258,107562091,9.08,9.12
20250812133021.0,166,新时代集团控股,NEW TIMES CORP,,0.052,0.0,0.0,0.052,0.053,0.054,0.052,1282000,68100,0.051,0.052
20250812132801.0,167,IDT INT'L,IDT INT'L,,1.42,0.0,0.0,1.42,0.0,0.0,0.0,18000,25560,1.18,1.42
20250812135452.0,168,青岛啤酒股份,TSINGTAO BREW,,50.7,0.6,1.19761,50.1,50.0,51.2,50.0,2582355,131108264,50.65,50.7
20250812135202.0,169,万达酒店发展,WANDA HOTEL DEV,,0.62,-0.01,-1.5873,0.63,0.62,0.62,0.61,3973000,2463150,0.61,0.62
20250812130828.0,171,银建国际,SILVER GRANT,,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0,0,0.097,0.103
20250812133239.0,173,嘉华国际,K. WAH INT'L,,2.44,-0.02,-0.81301,2.46,2.48,2.49,2.43,1502906,3669704,2.43,2.44
20250812115934.0,174,盛洋投资,GEMINI INV,,0.191,0.0,0.0,0.191,0.0,0.0,0.0,0,0,0.187,0.209
20250812135526.0,175,吉利汽车,GEELY AUTO,,19.22,0.35,1.8548,18.87,19.01,19.51,18.86,57559959,1103295479,19.22,19.23
20250812085500.0,176,先机企业集团,SUPERACTIVE GP,,0.013,0.0,0.0,0.013,0.0,0.0,0.0,0,0,0.0,0.0
20250812135323.0,177,江苏宁沪高速公路,JIANGSU EXPRESS,,9.99,0.01,0.1002,9.98,9.97,10.02,9.97,902502,9018440,9.98,9.99
20250812133445.0,178,莎莎国际,SA SA INT'L,,0.6,-0.01,-1.63934,0.61,0.61,0.61,0.6,334000,201460,0.6,0.61
20250812135500.0,179,德昌电机控股,JOHNSON ELEC H,,24.28,-0.92,-3.65079,25.2,25.4,25.4,24.14,2187572,53724266,24.28,24.32
20250812093009.0,180,开达集团,KADER HOLDINGS,,0.23,0.0,0.0,0.23,0.0,0.0,0.0,0,0,0.228,0.232
20250812130019.0,181,闽港控股,FUJIAN HOLDINGS,,0.094,0.0,0.0,0.094,0.0,0.0,0.0,0,0,0.089,0.11
20250812135318.0,182,协合新能源,CONCORD NE,,0.42,0.0,0.0,0.42,0.42,0.425,0.415,5310000,2231300,0.415,0.42
20250812130932.0,183,宏辉集团,WINFULL GP,,0.236,0.0,0.0,0.236,0.0,0.0,0.0,0,0,0.231,0.236
20250812132512.0,184,激成投资,KECK SENG INV,,2.61,-0.09,-3.33333,2.7,2.65,2.65,2.61,52000,137720,2.63,2.79
20250812130016.0,185,正商实业,ZENSUN ENT,,0.118,0.0,0.0,0.118,0.0,0.0,0.0,0,0,0.118,0.127
20250812085500.0,186,敏捷控股,NIMBLE HOLDINGS,,0.194,0.0,0.0,0.194,0.0,0.0,0.0,0,0,0.0,0.0
20250812135420.0,187,京城机电股份,JINGCHENG MAC,,5.21,-0.17,-3.15985,5.38,5.38,5.38,5.18,4430000,23300360,5.2,5.22
20250812135346.0,188,新华汇富金融,SUNWAH KINGSWAY,,0.28,0.0,0.0,0.28,0.28,0.28,0.28,79000,22040,0.28,0.29
20250812135526.0,189,东岳集团,DONGYUE GROUP,,11.58,0.18,1.57895,11.4,11.4,11.83,11.4,13067296,152206344,11.58,11.6
20250812133915.0,191,丽新国际,LAI SUN INT'L,,0.55,-0.01,-1.78571,0.56,0.55,0.55,0.55,1000,550,0.56,0.58
20250812113848.0,193,冠中地产,CAPITAL ESTATE,,0.221,0.005,2.31482,0.216,0.215,0.221,0.215,109000,23837,0.215,0.222
20250812133455.0,194,廖创兴企业,LIU CHONG HING,,4.76,-0.01,-0.20964,4.77,4.76,4.76,4.76,14000,66640,4.66,4.77
20250812085500.0,195,绿科科技国际,GREENTECH INTL,,0.28,0.0,0.0,0.28,0.0,0.0,0.0,0,0,0.0,0.0
20250812135356.0,196,宏华集团,HONGHUA GROUP,,0.242,0.0,0.0,0.242,0.242,0.242,0.24,771000,185170,0.242,0.244
20250812135319.0,197,亨泰,HENG TAI,,0.39,-0.04,-9.30233,0.43,0.4,0.4,0.39,80000,32350,0.385,0.39
20250812135355.0,199,德祥地产,ITC PROPERTIES,,0.193,-0.017,-8.09524,0.21,0.209,0.209,0.193,20337,4227,0.194,0.205
20250812135452.0,200,新濠国际发展,MELCO INT'L DEV,,5.01,0.0,0.0,5.01,5.01,5.1,5.0,4905672,24734488,5.01,5.02
20250812130023.0,201,华大酒店,MAGNIFICENT,,0.069,0.0,0.0,0.069,0.0,0.0,0.0,0,0,0.068,0.07
20250812134444.0,202,润中国际控股,EVERCHINA INT'L,,0.18,-0.002,-1.0989,0.182,0.2,0.204,0.16,9200000,1669775,0.178,0.183
20250812135200.0,204,资本界金控（新）,CAP REALM-NEW,,0.98,0.02,2.08333,0.96,0.98,1.05,0.98,915000,922100,0.98,0.99
20250812133249.0,205,财讯传媒,SEEC MEDIA,,0.295,-0.015,-4.83871,0.31,0.315,0.315,0.295,410000,123100,0.295,0.325
20250812133946.0,206,华商能源,CM-ENERGY,,0.255,0.006,2.40964,0.249,0.25,0.26,0.25,1342000,339960,0.249,0.255
20250812134921.0,207,大悦城地产,JOY CITY PPT,,0.55,0.01,1.85185,0.54,0.54,0.55,0.54,99752000,54665820,0.54,0.55
20250812115320.0,209,瀛晟科学,WINSHINE SCI,,0.205,0.0,0.0,0.205,0.0,0.0,0.0,0,0,0.21,0.0
20250812133336.0,210,达芙妮国际,DAPHNE INT'L,,0.49,-0.01,-2.0,0.5,0.495,0.5,0.485,796000,389300,0.49,0.5
20250812114316.0,211,STYLAND HOLD,STYLAND HOLD,,0.27,0.0,0.0,0.27,0.265,0.27,0.26,70000,18450,0.255,0.27
20250812113039.0,212,NANYANG HOLD,NANYANG HOLD,,25.0,-0.56,-2.19092,25.56,25.0,25.0,25.0,54500,1362500,25.0,25.3
20250812134815.0,213,NATIONAL ELEC H,NATIONAL ELEC H,,0.395,0.01,2.5974,0.385,0.395,0.395,0.395,3740,1399,0.385,0.395
20250812134743.0,214,汇汉控股,ASIA ORIENT,,0.31,0.0,0.0,0.31,0.0,0.0,0.0,0,0,0.31,0.35
20250812135455.0,215,和记电讯香港,HUTCHTEL HK,,1.1,0.01,0.91743,1.09,1.09,1.1,1.09,949000,1038990,1.09,1.1
20250812095155.0,216,建业实业,CHINNEY INV,,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0,0,0.58,0.62
20250812133551.0,217,中国诚通发展集团,CHINA CHENGTONG,,0.246,-0.004,-1.6,0.25,0.255,0.255,0.238,668000,161602,0.238,0.246
20250812134814.0,218,申万宏源香港,SWHYHK,,1.87,0.02,1.08108,1.85,1.85,1.91,1.82,2380000,4477300,1.87,1.88
20250812115640.0,219,顺豪物业,SHUNHO PROPERTY,,0.61,0.0,0.0,0.61,0.0,0.0,0.0,0,0,0.59,0.61
20250812135527.0,220,统一企业中国,U-PRESID CHINA,,9.53,0.08,0.84656,9.45,9.44,9.69,9.35,4098233,39190701,9.52,9.53
20250812111303.0,222,闽信集团,MIN XIN HOLD,,3.12,0.0,0.0,3.12,0.0,0.0,0.0,0,0,3.06,3.12
20250812085500.0,223,易生活控股,ELIFE HLDGS,,0.109,0.0,0.0,0.109,0.0,0.0,0.0,0,0,0.0,0.0
20250812130014.0,224,建生国际,PIONEER GLOBAL,,0.63,0.0,0.0,0.63,0.0,0.0,0.0,0,0,0.63,0.74
